codigo,placa,linha,latitude,longitude,dataHora,velocidade,id_migracao_trajeto,sentido,trajeto,hodometro,direcao
901092,,52,-22.96464,-43.391772,2023-07-24 22:07:57,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],2201.7,78
901093,,51,-22.964493,-43.391798,2023-07-24 20:53:47,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],27245.5, 
902023,,46,-22.854103,-43.251701,2023-07-24 16:56:23,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24161.5, 
902059,,43,-22.854675,-43.251889,2023-07-24 22:42:42,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35382.3, 
902056,,43,-22.854353,-43.251864,2023-07-24 21:40:03,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],34430.9, 
901091,,40,-22.964739,-43.392077,2023-07-24 22:47:16,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],30951.6, 
901096,,51,-22.964585,-43.39204,2023-07-24 22:31:54,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],33903.3, 
901086,,53,-22.964569,-43.391765,2023-07-24 21:19:36,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],48368.9,62
902032,,46,-22.838415,-43.294094,2023-07-24 22:48:31,43.6,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],35996.8,79
902024,,46,-22.85477,-43.25204,2023-07-24 22:45:38,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35203.0, 
901094,,0,-22.964538,-43.391941,2023-07-24 22:34:55,0.0,,,,32343.8, 
902027,,46,-22.85433,-43.251356,2023-07-24 22:27:43,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32858.9, 
902031,,46,-22.854363,-43.251267,2023-07-24 21:54:29,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34536.2, 
902028,,46,-22.85497,-43.251485,2023-07-24 22:48:20,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],37212.8, 
902029,,41,-22.854242,-43.251495,2023-07-24 20:54:21,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],35159.1, 
902018,,40,-22.964835,-43.392197,2023-07-24 22:00:25,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23503.7, 
902046,,43,-22.854678,-43.251856,2023-07-24 20:49:55,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],33054.4, 
12715,,20,-22.917167,-43.683432,2023-07-24 22:48:34,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],41862.6,341
902010,,41,-22.96512,-43.392093,2023-07-24 21:21:05,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],10725.5, 
902026,,46,-22.876078,-43.339059,2023-07-24 22:48:36,20.4,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33601.0,252
901089,,53,-22.964395,-43.391786,2023-07-24 22:21:18,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],45413.9, 
86850,,14,-23.008182,-43.442758,2023-05-03 09:22:53,0.0,,volta,14 - SALVADOR ALLENDE x SANTA EUGÊNIA,7855.3, 
901062,,51,-23.000271,-43.42986,2023-07-24 22:48:36,29.4,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46487.9,45
902033,,41,-22.854351,-43.251988,2023-07-24 22:03:18,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],33169.699, 
902053,,46,-22.970621,-43.389059,2023-07-24 22:48:32,52.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],33189.1,307
902035,,43,-22.854409,-43.251839,2023-07-24 22:17:52,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],29043.7, 
E902000,,41,-22.854229,-43.251905,2023-07-24 22:15:21,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],10195.2, 
901067,,52,-22.965664,-43.391229,2023-07-24 20:58:53,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],41461.7,152
E902004,,41,-22.854715,-43.250974,2023-07-24 22:48:18,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],12959.8, 
12713,,18,-22.919265,-43.607053,2023-07-24 22:37:07,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],34756.3,359
12705,,11,-22.915924,-43.683881,2023-07-24 22:48:33,0.0,,ida,11 - SANTA CRUZ X ALVORADA (PARADOR) [IDA],29542.0, 
902062,,41,-22.854935,-43.251483,2023-07-24 22:48:20,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],32813.6, 
902048,,46,-22.854728,-43.251688,2023-07-24 22:37:51,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],23674.2, 
44705,,0,-22.919518,-43.607607,2023-07-24 22:04:22,0.0,,,,12732.1, 
902058,,46,-22.854499,-43.250658,2023-07-24 22:48:27,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34211.0, 
902021,,46,-22.854772,-43.252116,2023-07-24 22:12:35,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28474.1, 
12728,,13,-22.920466,-43.607719,2023-07-24 22:48:24,0.0,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],42253.1, 
901068,,51,-22.955113,-43.39224,2023-07-24 22:48:21,58.8,,ida,51 - SENTIDO RECREIO (PARADOR) [IDA],50452.6,221
44731,,0,-22.920193,-43.607418,2023-03-08 06:32:40,0.0,,,,2058.1, 
902003,,41,-22.854553,-43.250886,2023-07-24 22:44:18,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],17114.2, 
902102,,35,-22.876572,-43.329696,2023-07-24 22:04:30,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12377.1, 
901016,,40,-22.980144,-43.365716,2023-07-24 22:48:24,61.2,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],37144.5,180
901082,,40,-22.96456,-43.392058,2023-07-24 22:32:52,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],46750.8, 
902061,,46,-22.854725,-43.252076,2023-07-24 22:26:21,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28945.9, 
902066,,46,-22.896407,-43.351123,2023-07-24 22:48:32,39.6,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31036.9,41
902005,,40,-22.965515,-43.391936,2023-07-24 21:50:22,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18778.2, 
902052,,43,-22.854594,-43.25179,2023-07-24 21:13:29,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],35220.2, 
902050,,43,-22.854337,-43.251685,2023-07-24 22:39:26,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],30990.9, 
12716,,20,-22.920145,-43.608114,2023-07-24 22:27:52,0.0,,ida,20 - SANTA CRUZ X SALVADOR ALLENDE (EXPRESSO) [IDA],45332.6, 
902016,,53,-22.88463,-43.399255,2023-07-24 22:45:22,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],18370.9, 
902019,,40,-22.96552,-43.391883,2023-07-24 22:25:16,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],17353.0, 
E902009,,35,-22.964679,-43.391668,2023-07-20 19:23:08,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],3193.4, 
902063,,46,-22.854765,-43.250804,2023-07-24 22:48:19,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32934.1, 
902017,,40,-22.965234,-43.392123,2023-07-24 21:48:38,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],23602.9, 
E902015,,46,-22.965521,-43.391884,2023-07-24 22:37:48,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],8188.1, 
902057,,41,-22.854799,-43.251815,2023-07-24 22:33:03,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],28761.7, 
902060,,46,-22.854324,-43.251333,2023-07-24 22:33:17,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],29861.3, 
902008,,53,-22.899335,-43.397725,2023-07-24 22:48:11,55.9,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],10249.9,173
902047,,46,-22.854765,-43.252052,2023-07-24 19:36:15,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],24625.5,154
902007,,40,-22.96553,-43.391853,2023-07-24 22:31:25,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],18901.8, 
902051,,46,-22.854364,-43.251761,2023-07-24 22:26:05,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32738.5, 
902067,,40,-22.854395,-43.251727,2023-07-24 22:42:23,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33804.8, 
901088,,53,-22.964679,-43.391695,2023-07-24 22:33:51,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41406.0,78
901078,,40,-22.964722,-43.391675,2023-07-24 22:44:46,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],33500.4,116
901098,,22,-23.000937,-43.366237,2023-07-24 22:19:52,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],27036.5, 
901090,,53,-22.952378,-43.389995,2023-07-24 22:48:30,52.8,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],36216.5,30
901055,,51,-22.964755,-43.391917,2023-07-24 21:09:24,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],46278.6,348
901076,,52,-22.964501,-43.391766,2023-07-24 22:38:54,0.0,,ida,52 - SENTIDO ALVORADA (PARADOR) [IDA],31034.3, 
902054,,46,-22.854859,-43.25106,2023-07-24 22:48:26,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35341.6, 
901079,,53,-22.964733,-43.392013,2023-07-24 21:56:03,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],43708.8, 
901084,,53,-23.000946,-43.365005,2023-07-24 22:24:32,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],51722.8, 
901070,,22,-22.96333,-43.390149,2023-07-24 22:48:32,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],40165.0,354
902080,,41,-22.854714,-43.251866,2023-07-24 22:39:48,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34131.9, 
901081,,53,-22.965258,-43.391193,2023-07-24 22:14:58,0.0,,ida,53 - SENTIDO ALVORADA (EXPRESSO) [IDA],41361.3, 
902065,,46,-22.854328,-43.251828,2023-07-24 22:42:58,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34935.8, 
901069,,22,-22.964708,-43.391908,2023-07-24 22:12:17,0.0,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],37436.0,358
901074,,22,-22.973312,-43.375741,2023-07-24 22:48:26,51.4,,ida,22 - ALVORADA X J. OCEÂNICO (PARADOR) [IDA],39205.8,272
901085,,53,-23.000927,-43.364715,2023-07-24 22:38:23,0.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],42956.3,266
902073,,35,-22.877831,-43.336444,2023-07-24 22:31:52,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9585.7, 
902030,,46,-22.876455,-43.329897,2023-07-24 22:35:27,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],11128.9, 
902071,,46,-22.854889,-43.25124,2023-07-24 22:48:34,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35584.8, 
902072,,46,-22.854353,-43.252001,2023-07-24 22:12:07,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],32495.2, 
902101,,35,-22.876374,-43.33029,2023-07-24 22:41:46,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9834.2,264
902068,,46,-22.854679,-43.251827,2023-07-24 21:00:35,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],35389.4,155
902064,,46,-22.854729,-43.251991,2023-07-24 20:25:08,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],0.0,160
902070,,46,-22.851228,-43.310559,2023-07-24 22:48:32,49.9,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],35774.9,66
901083,,53,-22.973313,-43.375069,2023-07-24 22:48:30,60.0,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],49384.4,270
901087,,53,-23.000732,-43.36803,2023-07-24 22:48:34,22.1,,volta,53 - SENTIDO SULACAP (EXPRESSO) [VOLTA],46931.1,85
902085,,43,-22.854293,-43.251867,2023-07-24 22:20:45,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],33924.9, 
E902012,,40,-22.965353,-43.392023,2023-07-24 19:29:28,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],9546.4, 
E902001,,41,-22.85482,-43.252163,2023-07-24 21:46:05,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],20600.5, 
E902006,,40,-22.965065,-43.392116,2023-07-24 21:56:05,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],19048.6,188
E902011,,46,-22.896569,-43.351259,2023-07-24 22:48:27,34.8,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],8434.9,39
E902014,,40,-22.965219,-43.392022,2023-07-24 22:41:59,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],15816.2, 
902002,,41,-22.913054,-43.360445,2023-07-24 22:48:31,45.5,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],19496.2,8
901095,,51,-22.964578,-43.391695,2023-07-24 21:25:18,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],34666.2,101
902069,,43,-22.854335,-43.252003,2023-07-24 21:57:57,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],32143.4,295
902094,,31,-22.876361,-43.330322,2023-07-24 21:21:22,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8719.9, 
903068,,17,-22.931662,-43.657765,2023-07-24 22:48:35,6.4,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],20678.9,265
901097,,51,-23.000724,-43.366276,2023-07-24 22:03:43,0.0,,volta,51 - SENTIDO V. MILITAR (PARADOR) [VOLTA],35450.4, 
902081,,31,-22.876567,-43.330207,2023-07-24 21:09:01,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11313.1, 
902075,,31,-22.876403,-43.329958,2023-07-24 21:59:18,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],13929.7, 
902013,,43,-22.964945,-43.391779,2023-07-24 22:40:05,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],11571.6, 
902082,,35,-23.001229,-43.364337,2023-07-24 22:48:34,14.8,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],10483.1,13
903062,,17,-22.920239,-43.607561,2023-07-24 22:17:16,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],20055.3, 
902089,,35,-22.876932,-43.330069,2023-07-24 22:48:25,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],9535.1, 
903041,,38,-22.994369,-43.365895,2023-07-24 22:48:35,34.0,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],27122.2,179
903051,,50,-22.964938,-43.395122,2023-07-24 22:48:28,46.0,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],30680.2,39
902055,,41,-22.854552,-43.250742,2023-07-24 22:48:17,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],280.9, 
903044,,50,-22.983982,-43.36575,2023-07-24 22:48:24,25.8,,ida,50 - SENTIDO JD. OCEANICO (PARADOR) [IDA],28866.4,181
902086,,31,-22.876518,-43.330134,2023-07-24 20:50:58,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],11010.4, 
903036,,17,-22.917781,-43.684266,2023-07-24 22:35:39,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],156639.3,244
902043,,46,-22.854892,-43.251192,2023-07-24 22:48:28,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],28767.8, 
902036,,46,-22.891905,-43.348038,2023-07-24 22:48:33,40.7,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31947.4,29
903039,,17,-22.916368,-43.607213,2023-07-24 22:48:20,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18138.1,92
903047,,42,-22.853477,-43.320923,2023-07-24 22:48:19,47.9,,volta,42 - MADUREIRA MANANCEIA X GALEAO (PARADOR) [VOLTA],22791.5,64
902074,,31,-22.876602,-43.329659,2023-07-24 22:33:02,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9765.3, 
902039,,31,-22.854718,-43.251909,2023-07-24 22:26:52,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],33364.6, 
903040,,17,-22.932639,-43.659456,2023-07-24 22:48:17,44.5,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],18032.3,251
902044,,46,-22.952074,-43.374363,2023-07-24 22:48:24,34.5,,volta,46 - ALVORADA X PENHA (EXPRESSO) [VOLTA],31014.8,36
902038,,40,-22.854676,-43.2515,2023-07-24 22:48:21,0.0,,ida,40 - PAULO DA PORTELA X ALVORADA (EXPRESSO) [IDA],7211.2,262
903048,,42,-22.876348,-43.3295,2023-07-24 22:04:46,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],23999.1, 
902041,,46,-22.854818,-43.251961,2023-07-24 22:48:18,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34005.9, 
903064,,38,-22.97331,-43.375705,2023-07-24 22:48:29,55.2,,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],21742.0,271
902037,,43,-22.854436,-43.252022,2023-07-24 22:20:51,0.0,,volta,43 - SANTA EFIGENIA X FUNDÃO (EXPRESSO) [VOLTA],35581.6, 
903069,,17,-22.904299,-43.569887,2023-07-24 22:48:20,39.9,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],22016.8,256
902034,,41,-22.854676,-43.251824,2023-07-24 21:23:24,0.0,,volta,41 - TERMINAL RECREIO X PAULO DA PORTELA (EXPRESSO) [VOLTA],34698.4,148
902088,,31,-22.876379,-43.330145,2023-07-24 20:49:16,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9824.9, 
902042,,46,-22.854552,-43.251361,2023-07-24 22:48:18,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],31650.9, 
902040,,46,-22.854288,-43.251459,2023-07-24 22:30:46,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34063.4, 
903049,,17,-22.901836,-43.55471,2023-07-24 22:45:25,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],22956.3,64
903038,,17,-22.916055,-43.629993,2023-07-24 22:48:28,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],26160.3,79
903053,,17,-22.917876,-43.683477,2023-07-24 22:48:18,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21056.2,77
903042,,42,-22.880814,-43.32336,2023-07-24 22:48:35,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],28781.3, 
12732,,18,-22.92063,-43.608154,2023-07-24 22:48:20,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],25396.2, 
902087,,31,-22.876436,-43.330159,2023-07-24 20:56:54,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],9905.7, 
903050,,42,-22.876832,-43.329743,2023-07-21 15:00:49,0.0,,ida,42 - GALEÃO X MADUREIRA MANANCEIA (PARADOR) [IDA],0.0, 
903067,,17,-22.920371,-43.607525,2023-07-24 22:06:58,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],23396.2, 
902076,,46,-22.854481,-43.251268,2023-07-24 22:33:19,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],27384.6, 
902083,,35,-22.876324,-43.329855,2023-07-24 21:47:34,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],5056.7, 
902096,,35,-22.88263,-43.338819,2023-07-24 22:48:15,50.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13966.6,83
902084,,35,-22.876611,-43.330408,2023-07-24 22:22:26,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11527.4, 
902100,,35,-22.876432,-43.32989,2023-07-24 22:48:36,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],13263.8, 
903059,,17,-22.919053,-43.607996,2023-07-24 22:33:48,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],18499.6,203
903043,,38,-22.992314,-43.36594,2023-07-24 22:48:17,55.8,,ida,38 - FUNDÃO X ALVORADA (PARADOR) [IDA],29589.0,180
902079,,43,-22.854421,-43.25197,2023-07-24 22:00:28,0.0,,ida,43 - FUNDÃO X SANTA EFIGENIA (EXPRESSO) [IDA],30515.0, 
903066,,17,-22.910744,-43.583729,2023-07-24 22:48:31,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],24474.6,67
902098,,35,-22.916249,-43.361703,2023-07-24 22:48:36,35.1,,volta,35 - ALVORADA  X  MADUREIRA (PARADOR) [VOLTA],8536.8,31
902099,,35,-22.876726,-43.330247,2023-07-24 22:06:52,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11168.0, 
902093,,31,-22.876409,-43.330437,2023-07-24 22:30:15,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8554.5, 
902091,,31,-22.876359,-43.329846,2023-07-24 20:49:05,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],13744.1, 
901099,,40,-23.000781,-43.365867,2023-07-24 22:13:09,0.0,,volta,40 - ALVORADA X PAULO DA PORTELA (EXPRESSO) [VOLTA],28878.7, 
903046,,38,-23.001405,-43.366031,2023-07-24 22:48:19,0.0,,volta,38 - ALVORADA X FUNDÃO (PARADOR) [VOLTA],29457.2,80
902077,,46,-22.854726,-43.251569,2023-07-24 22:48:26,0.0,,ida,46 - PENHA X ALVORADA (EXPRESSO) [IDA],34545.8, 
902104,,31,-22.876369,-43.330461,2023-07-24 22:11:16,0.0,,ida,31 - VICENTE DE CARVALHO X ALVORADA (SEMIDIRETO) [IDA],8023.9, 
902106,,35,-22.876386,-43.330189,2023-07-24 20:59:42,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],12015.4, 
902108,,35,-22.876351,-43.330483,2023-07-23 10:41:15,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],6810.7, 
902109,,35,-22.876386,-43.329517,2023-07-24 21:50:47,0.0,,ida,35 - MADUREIRA X ALVORADA (PARADOR) [IDA],11290.0, 
903061,,17,-22.918825,-43.607151,2023-07-24 22:48:22,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],21132.5,75
903070,,17,-22.917935,-43.607125,2023-07-24 22:48:35,0.0,,ida,17 - SANTA CRUZ X CAMPO GRANDE (PARADOR) [IDA],9121.2,182
86835,,13,-22.920632,-43.60839,2023-07-24 22:48:34,4.5,,ida,13 - MATO ALTO X ALVORADA (EXPRESSO) [IDA],13257.7,120
44706,LRG8855,18,-22.919483,-43.606994,2023-07-24 22:46:22,0.0,,ida,18 - RECREIO SHOPPING X JARDIM OCEÂNICO (EXPRESSO) [IDA],21552.8,1
86887,KRQ6875,10,-23.015868,-43.517266,2023-07-21 19:28:35,33.0,,ida,10 - SANTA CRUZ X ALVORADA (EXPRESSO) [IDA],18572.2,281
50305,,0,-22.919864,-43.60795,2023-06-25 12:02:37,0.0,,,,10004.8, 
903065,,17,-22.903485,-43.566584,2023-07-24 22:45:03,0.0,,volta,17 - CAMPO GRANDE  X SANTA CRUZ (PARADOR) [VOLTA],16612.7, 
